X,id,pred,var,area,date,neighbors
1,3,1.44147277114346,0.0154421826692267,122.839999999997,05/2022,10
2,5,1.44038763662064,0.0154293380300828,126.21000000001,05/2022,10
3,7,1.38230495971617,0.0305411251597462,28.1699999999995,05/2022,10
4,10,1.40120279012575,0.0237440421375859,72.8800000000034,05/2022,10
5,12,1.39494215616062,0.029249769699165,10.0899999999995,05/2022,10
6,14,1.38839268419224,0.0270437462173247,8.65999999999924,05/2022,10
7,16,1.43911670787947,0.0188353533903509,15.2499999999994,05/2022,10
8,17,1.40678152929905,0.0198782426047017,39.8200000000005,05/2022,10
9,19,1.35403791878166,0.0268090225860092,93.8999999999974,05/2022,10
10,20,1.34662771539402,0.035377851263208,62.2299999999959,05/2022,10
11,22,1.35807978565901,0.0380836094244278,9.69000000000027,05/2022,10
12,27,1.28718162688979,0.0391532080652091,44.6999999999995,05/2022,10
13,30,1.28090123727446,0.0405002174721518,3.50999999999988,05/2022,10
14,34,1.28622964942046,0.0409860466541553,2.39999999999999,05/2022,10
15,38,1.35611805481213,0.0400506170523554,10.8899999999999,05/2022,10
16,39,1.35738098574983,0.0392353276594197,4.25000000000009,05/2022,10
17,40,1.3431246268245,0.04029412676715,26.3800000000013,05/2022,10
18,6191000,0.526747280445462,0.0424089242889769,514.140000000007,05/2022,10
1,3,1.9735196264681,2.0193336307781,122.839999999997,06/2022,10
2,5,1.96796401865202,1.93855486234928,126.21000000001,06/2022,10
3,7,1.76733405317504,4.25564081768334,28.1699999999995,06/2022,10
4,10,1.94051909086479,2.64551919436208,72.8800000000034,06/2022,10
5,12,1.9185105818526,5.94309682225655,10.0899999999995,06/2022,10
6,14,1.97015055020016,6.16574035079412,8.65999999999924,06/2022,10
7,16,2.11791376890577,4.94087029675584,15.2499999999994,06/2022,10
8,17,2.04058696382258,3.53317834024076,39.8200000000005,06/2022,10
9,19,1.78883600856716,2.63128275993432,93.8999999999974,06/2022,10
10,20,1.69449707143787,2.95820639388262,62.2299999999959,06/2022,10
11,22,1.71742059630987,5.80585179601443,9.69000000000027,06/2022,10
12,27,1.58481538624422,3.73455862709966,44.6999999999995,06/2022,10
13,30,1.59015334857602,7.47697225926713,3.50999999999988,06/2022,10
14,34,1.59192854085921,7.68516764350894,2.39999999999999,06/2022,10
15,38,1.67249152632695,5.92271758880294,10.8899999999999,06/2022,10
16,39,1.7037104420314,6.86240982860656,4.25000000000009,06/2022,10
17,40,1.62770374000811,4.47662313349463,26.3800000000013,06/2022,10
18,6191000,1.40395787462346,1.01645199972402,514.140000000007,06/2022,10
1,3,0.409698831502944,0.546826992460773,122.839999999997,07/2022,10
2,5,0.411792682523877,0.519776113328656,126.21000000001,07/2022,10
3,7,0.450844159081254,1.15950245330258,28.1699999999995,07/2022,10
4,10,0.479891004722593,0.699623916687126,72.8800000000034,07/2022,10
5,12,0.513296325154139,1.54044406076939,10.0899999999995,07/2022,10
6,14,0.52327456315315,1.58382901967272,8.65999999999924,07/2022,10
7,16,0.559833617026129,1.34619186819591,15.2499999999994,07/2022,10
8,17,0.614037972642354,0.981261955323907,39.8200000000005,07/2022,10
9,19,0.600218299445921,0.687205988590103,93.8999999999974,07/2022,10
10,20,0.512287930961542,0.777835165633404,62.2299999999959,07/2022,10
11,22,0.499403444085051,1.51336543155455,9.69000000000027,07/2022,10
12,27,0.463787104926007,1.01061580759765,44.6999999999995,07/2022,10
13,30,0.447975169837008,1.81346971399561,3.50999999999988,07/2022,10
14,34,0.452834280369781,1.84473695162996,2.39999999999999,07/2022,10
15,38,0.485991541050135,1.53865952044598,10.8899999999999,07/2022,10
16,39,0.490674704753085,1.71015255539274,4.25000000000009,07/2022,10
17,40,0.478827886856441,1.21004413068342,26.3800000000013,07/2022,10
18,6191000,0.539744050919623,0.195166327129731,514.140000000007,07/2022,10
1,3,0.208059230872409,0.0167131509603913,122.839999999997,08/2022,10
2,5,0.208862725894115,0.0166152151435886,126.21000000001,08/2022,10
3,7,0.269162971133494,0.0310082798559124,28.1699999999995,08/2022,10
4,10,0.281962141639385,0.0245663285078425,72.8800000000034,08/2022,10
5,12,0.329243894948098,0.0308931814942772,10.0899999999995,08/2022,10
6,14,0.346110956612881,0.0292978647548773,8.65999999999924,08/2022,10
7,16,0.397871293622119,0.0220922144879016,15.2499999999994,08/2022,10
8,17,0.43745429504183,0.0226216537931688,39.8200000000005,08/2022,10
9,19,0.447169035825286,0.0275312808051953,93.8999999999974,08/2022,10
10,20,0.410191422026528,0.0335513292392119,62.2299999999959,08/2022,10
11,22,0.375529733269239,0.0372675172129197,9.69000000000027,08/2022,10
12,27,0.409367231573036,0.0366909812593204,44.6999999999995,08/2022,10
13,30,0.358647593095444,0.0393198793128744,3.50999999999988,08/2022,10
14,34,0.371442818251736,0.0396938396826003,2.39999999999999,08/2022,10
15,38,0.37604036413476,0.038560424135376,10.8899999999999,08/2022,10
16,39,0.366385761025808,0.0383249259674733,4.25000000000009,08/2022,10
17,40,0.39368596853897,0.0379458582156989,26.3800000000013,08/2022,10
18,6191000,0.246954577090801,0.0297480828689135,514.140000000007,08/2022,10
1,3,0.140664084503333,0.0175141574491553,122.839999999997,09/2022,10
2,5,0.141715759877774,0.0169907291261225,126.21000000001,09/2022,10
3,7,0.186277816685568,0.0307391274787487,28.1699999999995,09/2022,10
4,10,0.198019393313187,0.0223393427322401,72.8800000000034,09/2022,10
5,12,0.232059905479939,0.0360586535418629,10.0899999999995,09/2022,10
6,14,0.24757605802342,0.0363236326913429,8.65999999999924,09/2022,10
7,16,0.305664034473011,0.0315297115471551,15.2499999999994,09/2022,10
8,17,0.342272258034927,0.0265534843232359,39.8200000000005,09/2022,10
9,19,0.308682397088525,0.0225197817726392,93.8999999999974,09/2022,10
10,20,0.257775661471155,0.0248736115372148,62.2299999999959,09/2022,10
11,22,0.242460835811667,0.0365590513658633,9.69000000000027,09/2022,10
12,27,0.211432521307406,0.029264489923021,44.6999999999995,09/2022,10
13,30,0.195458520412001,0.0407824809318092,3.50999999999988,09/2022,10
14,34,0.199981475758219,0.0412064801630444,2.39999999999999,09/2022,10
15,38,0.218998804128524,0.0370135835901808,10.8899999999999,09/2022,10
16,39,0.220856166590059,0.039197975757674,4.25000000000009,09/2022,10
17,40,0.217592437876908,0.0323773819893543,26.3800000000013,09/2022,10
18,6191000,0.210159102698548,0.010212925362307,514.140000000007,09/2022,10
1,3,0.135003765470824,0.00953205572165213,122.839999999997,10/2022,10
2,5,0.136030479973712,0.00927147353964849,126.21000000001,10/2022,10
3,7,0.181944272627769,0.0165617194177254,28.1699999999995,10/2022,10
4,10,0.19808937984559,0.012255805531791,72.8800000000034,10/2022,10
5,12,0.234523037047541,0.0191109939370576,10.0899999999995,10/2022,10
6,14,0.252215692340969,0.019174678098231,8.65999999999924,10/2022,10
7,16,0.315306889336138,0.0165700620389353,15.2499999999994,10/2022,10
8,17,0.348706375879926,0.0142261146989466,39.8200000000005,10/2022,10
9,19,0.312809698840172,0.0124438745943362,93.8999999999974,10/2022,10
10,20,0.259036489133316,0.0137796036159809,62.2299999999959,10/2022,10
11,22,0.242862586449564,0.0195568151729346,9.69000000000027,10/2022,10
12,27,0.211403046912269,0.0160697057710704,44.6999999999995,10/2022,10
13,30,0.19421318428295,0.0216786760634237,3.50999999999988,10/2022,10
14,34,0.199085924593047,0.0218894187159938,2.39999999999999,10/2022,10
15,38,0.219497570791689,0.0198120908905035,10.8899999999999,10/2022,10
16,39,0.2350874546562,0.0208640769021144,4.25000000000009,10/2022,10
17,40,0.21797893798674,0.0175815777603412,26.3800000000013,10/2022,10
18,6191000,0.208967311263393,0.00614026970963673,514.140000000007,10/2022,10
1,3,0.136518196087572,0.000392805591835727,122.839999999997,11/2022,10
2,5,0.136851900829588,0.000387961301006044,126.21000000001,11/2022,10
3,7,0.168420466877226,0.000752917965002653,28.1699999999995,11/2022,10
4,10,0.194389057148799,0.000566697573091191,72.8800000000034,11/2022,10
5,12,0.227965863797721,0.000795248006688072,10.0899999999995,11/2022,10
6,14,0.243344500712006,0.000767843110425186,8.65999999999924,11/2022,10
7,16,0.291156940704047,0.000589134859275312,15.2499999999994,11/2022,10
8,17,0.310938231441442,0.000554575958900947,39.8200000000005,11/2022,10
9,19,0.306160081621753,0.000624925788526975,93.8999999999974,11/2022,10
10,20,0.26548909372262,0.000768547660542569,62.2299999999959,11/2022,10
11,22,0.242174957594404,0.000929963819133866,9.69000000000027,11/2022,10
12,27,0.232307944819349,0.00087291692347223,44.6999999999995,11/2022,10
13,30,0.199490362211535,0.00102971993868059,3.50999999999988,11/2022,10
14,34,0.209370991027353,0.00104316394822396,2.39999999999999,11/2022,10
15,38,0.234531279424906,0.000964468607554207,10.8899999999999,11/2022,10
16,39,0.233198522309398,0.000981336189158923,4.25000000000009,11/2022,10
17,40,0.240728562939692,0.000916476835859562,26.3800000000013,11/2022,10
18,6191000,0.164166333645092,0.000686043940366273,514.140000000007,11/2022,10
1,3,0.135504302260727,0.000800120617439671,122.839999999997,12/2022,10
2,5,0.135569656072142,0.000797872353773494,126.21000000001,12/2022,10
3,7,0.154412468517639,0.00156389085385539,28.1699999999995,12/2022,10
4,10,0.190419724526231,0.00121731620760677,72.8800000000034,12/2022,10
5,12,0.217717418017196,0.00151786246838232,10.0899999999995,12/2022,10
6,14,0.233953525285969,0.00141467289688427,8.65999999999924,12/2022,10
7,16,0.28534783391161,0.00100969842418847,15.2499999999994,12/2022,10
8,17,0.290303575294859,0.00105562105841266,39.8200000000005,12/2022,10
9,19,0.268794568661796,0.00138197830503009,93.8999999999974,12/2022,10
10,20,0.233693881396213,0.00178136914945749,62.2299999999959,12/2022,10
11,22,0.216520575490744,0.0019379699841809,9.69000000000027,12/2022,10
12,27,0.203634924569484,0.00196617438698767,44.6999999999995,12/2022,10
13,30,0.173702324037956,0.0020648251764867,3.50999999999988,12/2022,10
14,34,0.181831673005504,0.00208741801252162,2.39999999999999,12/2022,10
15,38,0.207611469383577,0.00202861662329117,10.8899999999999,12/2022,10
16,39,0.208353070968739,0.00199648759459908,4.25000000000009,12/2022,10
17,40,0.209985717074031,0.00202617111037501,26.3800000000013,12/2022,10
18,6191000,0.168847729889149,0.00200593117538295,514.140000000007,12/2022,10
1,3,0.125038485822818,0.000999594854588129,122.839999999997,01/2023,10
2,5,0.125182385297981,0.000985453677818307,126.21000000001,01/2023,10
3,7,0.146974428683199,0.00192104889641928,28.1699999999995,01/2023,10
4,10,0.179370444638087,0.00143008832680711,72.8800000000034,01/2023,10
5,12,0.208403498797694,0.00207013514355711,10.0899999999995,01/2023,10
6,14,0.22403076834939,0.00201257462036146,8.65999999999924,01/2023,10
7,16,0.270799648477285,0.00155614347040658,15.2499999999994,01/2023,10
8,17,0.28212244902419,0.00143241330318838,39.8200000000005,01/2023,10
9,19,0.270238163986053,0.00156918129252349,93.8999999999974,01/2023,10
10,20,0.230986456449821,0.00191494719523905,62.2299999999959,01/2023,10
11,22,0.211746227010147,0.00238242899568296,9.69000000000027,01/2023,10
12,27,0.191886208162201,0.00218751291731035,44.6999999999995,01/2023,10
13,30,0.163388003501923,0.00266826087878604,3.50999999999988,01/2023,10
14,34,0.17221448049683,0.00270590828339052,2.39999999999999,01/2023,10
15,38,0.202559330472458,0.00246720568722595,10.8899999999999,01/2023,10
16,39,0.203103758485767,0.00253389894604438,4.25000000000009,01/2023,10
17,40,0.205159088927511,0.0023120046767398,26.3800000000013,01/2023,10
18,6191000,0.165638679823844,0.00162582117313444,514.140000000007,01/2023,10
1,3,0.106944073743089,0.000946733754394605,122.839999999997,02/2023,10
2,5,0.107114756718609,0.000928112673196061,126.21000000001,02/2023,10
3,7,0.127695795093528,0.00184907780606847,28.1699999999995,02/2023,10
4,10,0.153015812550754,0.00132472925157696,72.8800000000034,02/2023,10
5,12,0.179884927591271,0.00213001403273915,10.0899999999995,02/2023,10
6,14,0.193136527253356,0.00211274715146524,8.65999999999924,02/2023,10
7,16,0.233000570028179,0.00165411376425036,15.2499999999994,02/2023,10
8,17,0.248280629088938,0.0014205930246786,39.8200000000005,02/2023,10
9,19,0.241142148170907,0.00142871137203732,93.8999999999974,02/2023,10
10,20,0.20378786765053,0.00170841793908876,62.2299999999959,02/2023,10
11,22,0.186497424782718,0.0023405705387511,9.69000000000027,02/2023,10
12,27,0.170653411678669,0.00199423266261026,44.6999999999995,02/2023,10
13,30,0.146264649643163,0.00273272191840732,3.50999999999988,02/2023,10
14,34,0.150125025041321,0.00278309948282122,2.39999999999999,02/2023,10
15,38,0.177571506569408,0.00241469829453006,10.8899999999999,02/2023,10
16,39,0.17860959685397,0.00256284946070316,4.25000000000009,02/2023,10
17,40,0.178549781260376,0.00215414414931523,26.3800000000013,02/2023,10
18,6191000,0.141409891879362,0.00124191472027386,514.140000000007,02/2023,10
1,3,0.126266576213476,0.00088025720231187,122.839999999997,03/2023,10
2,5,0.12624134181864,0.000870235852549318,126.21000000001,03/2023,10
3,7,0.137831061926151,0.00168692726023769,28.1699999999995,03/2023,10
4,10,0.171570219188908,0.001276132821354,72.8800000000034,03/2023,10
5,12,0.193571517117205,0.00176456504237597,10.0899999999995,03/2023,10
6,14,0.207785402178673,0.00169759819244628,8.65999999999924,03/2023,10
7,16,0.25033999209086,0.00129555976036069,15.2499999999994,03/2023,10
8,17,0.252064403431011,0.00123327282095027,39.8200000000005,03/2023,10
9,19,0.234472943218909,0.00141067862091486,93.8999999999974,03/2023,10
10,20,0.201289841116607,0.001743144750141,62.2299999999959,03/2023,10
11,22,0.187640286667958,0.00208137519954032,9.69000000000027,03/2023,10
12,27,0.165740770111279,0.00197469376738981,44.6999999999995,03/2023,10
13,30,0.143831237127307,0.00229324789969047,3.50999999999988,03/2023,10
14,34,0.150466011005606,0.00232225655226123,2.39999999999999,03/2023,10
15,38,0.178508051745339,0.00216054147490422,10.8899999999999,03/2023,10
16,39,0.18036681086386,0.00218874371925419,4.25000000000009,03/2023,10
17,40,0.178229964423115,0.00206665505190519,26.3800000000013,03/2023,10
18,6191000,0.158598709181212,0.00160002129030068,514.140000000007,03/2023,10
1,3,0.200793379444662,0.000631783213911643,122.839999999997,04/2023,10
2,5,0.200714520975243,0.000629641909440578,126.21000000001,04/2023,10
3,7,0.211622813915579,0.00123150915532438,28.1699999999995,04/2023,10
4,10,0.236022928284096,0.000966473900954476,72.8800000000034,04/2023,10
5,12,0.254553092011697,0.00120011984554266,10.0899999999995,04/2023,10
6,14,0.264467941768473,0.00110245331258276,8.65999999999924,04/2023,10
7,16,0.29670416613791,0.0007457393013065,15.2499999999994,04/2023,10
8,17,0.303152772186783,0.000784358909216836,39.8200000000005,04/2023,10
9,19,0.293285173705463,0.00104543978430594,93.8999999999974,04/2023,10
10,20,0.268174334387319,0.00141578262370318,62.2299999999959,04/2023,10
11,22,0.255524592536298,0.00155041083725148,9.69000000000027,04/2023,10
12,27,0.245099728876415,0.0015988425388748,44.6999999999995,04/2023,10
13,30,0.222349225144568,0.00166885164118583,3.50999999999988,04/2023,10
14,34,0.228315622191759,0.00168960525990941,2.39999999999999,04/2023,10
15,38,0.248717736844632,0.00163173477279082,10.8899999999999,04/2023,10
16,39,0.249502553834565,0.00160165527395262,4.25000000000009,04/2023,10
17,40,0.249429600276825,0.00163903542503024,26.3800000000013,04/2023,10
18,6191000,0.1914475540839,0.00175629085317284,514.140000000007,04/2023,10
1,3,2.6270424267602,0.330819173742626,122.839999999997,05/2023,10
2,5,2.61817769797357,0.327035208047201,126.21000000001,05/2023,10
3,7,2.26597597451065,0.602381498679792,28.1699999999995,05/2023,10
4,10,2.62444251347823,0.469422855492824,72.8800000000034,05/2023,10
5,12,2.59086293375714,0.626100665358168,10.0899999999995,05/2023,10
6,14,2.64732337268528,0.60570677114821,8.65999999999924,05/2023,10
7,16,2.73419955981069,0.477234988259675,15.2499999999994,05/2023,10
8,17,2.6657567552059,0.465193170600686,39.8200000000005,05/2023,10
9,19,2.39535983013752,0.517630717496791,93.8999999999974,05/2023,10
10,20,2.09184029715061,0.613015856581009,62.2299999999959,05/2023,10
11,22,2.14622901678202,0.720720693607379,9.69000000000027,05/2023,10
12,27,2.18078063235329,0.652746495567323,44.6999999999995,05/2023,10
13,30,2.17432511552346,0.751453733410296,3.50999999999988,05/2023,10
14,34,2.18293608087755,0.757770851344602,2.39999999999999,05/2023,10
15,38,2.05344948243817,0.745555245224282,10.8899999999999,05/2023,10
16,39,2.12116486544729,0.74987717381845,4.25000000000009,05/2023,10
